plant	herbivore	parasitoid
CAS	GEOM064	0
CAS	GEOM064	0
GNE	TORT122	0
CAS	GEOM064	0
CAS	GEOM064	0
GNE	TORT122	0
GNE	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
PRE	CRAM051	0
EUP	TORT122	0
DRA	TORT040	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN011	0
CAS	GEOM064	0
CAS	GEOM064	0
DRA	TORT040	0
GNE	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
PRE	TORT066	0
CAS	TORT110	0
PTE	TORT044	0
CAS	TORT110	0
CAS	TORT110	0
PTE	TORT067	0
CAS	TORT034	0
PTE	TORT066	0
CAS	TORT110	0
DRA	TORT040	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
LEU	NOCT046	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
LEU	NOCT046	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
EUP	TORT040	0
DRA	TORT040	0
LEU	NOCT046	0
GNE	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
PTE	TORT022	0
LEU	CRAM011	0
GNE	TORT067	0
GNE	TORT039	0
ART	TORT111	0
GNE	TORT040	0
LEU	CRAM011	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT040	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
LEU	CRAM011	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
PRE	GEOM063	0
PRE	GEOM063	0
GNE	TORT085	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
PRE	GEOM063	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT040	0
GNE	NOCT054	0
PRE	GEOM051	0
GNE	TORT122	0
PTE	TORT044	0
GNE	TORT039	0
GNE	TORT039	0
PTE	TORT131	0
PTE	TORT131	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
GNE	TORT039	0
GNE	TORT039	0
LEU	XXXX073	0
GNE	XXXX073	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
GNE	TORT039	0
GNE	TORT039	0
PTE	XXXX095	0
PTE	XXXX095	0
GNE	NOCT054	0
CAS	GEOM064	0
PTE	XXXX095	0
PTE	TORT034	0
PTE	TORT086	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
PRE	URAN009	0
LEU	CRAM011	0
EUP	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
PTE	TORT131	0
PTE	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
PTE	GEOM016	0
EUP	TORT040	0
PTE	NOCT017	0
GNE	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
PTE	TORT067	0
DRA	TORT040	0
PRE	CRAM023	0
DRA	GEOM067	0
DRA	TORT040	0
EUP	TORT040	0
PTE	TORT067	0
PTE	TORT022	0
GNE	TORT039	0
PTE	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
LEU	NOCT046	0
PTE	GEOM023	0
PRE	URAN011	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	TORT131	0
PTE	TORT044	0
PTE	TORT044	0
PTE	TORT044	0
PRE	CHOR005	0
PTE	XXXX073	0
DRA	TORT040	0
DRA	TORT040	0
PTE	TORT040	0
PTE	XXXX095	0
DRA	TORT040	0
EUP	XXXX090	0
PTE	TORT040	0
ART	TORT111	0
ART	TORT111	0
LEU	NOCT046	0
ART	TORT111	0
CAS	GEOM064	0
GNE	TORT039	0
ART	TORT111	0
ART	TORT111	0
CAS	GEOM064	0
PRE	CRAM056	0
ART	TORT111	0
PRE	URAN009	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
PRE	URAN009	0
CAS	GEOM064	0
ART	TORT111	0
LEU	NOCT046	0
ART	TORT111	0
PRE	URAN009	0
CAS	GEOM064	0
PRE	HYBL001	0
LEU	NOCT046	0
ART	TORT111	0
PRE	URAN009	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT071	0
GNE	TORT071	0
GNE	TORT071	0
GNE	TORT071	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
GNE	TORT039	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	GEOM015	0
PTE	GEOM015	0
ART	TORT111	0
PRE	URAN009	0
CAS	GEOM064	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT039	0
GNE	TORT039	0
PRE	URAN011	0
PRE	URAN009	0
PRE	CHOR005	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	TORT034	0
ART	TORT111	0
PRE	URAN009	0
PRE	URAN009	0
ART	TORT111	0
PRE	GEOM063	0
ART	TORT111	0
GNE	TORT122	0
ART	TORT111	0
ART	TORT111	0
PRE	CHOR005	0
GNE	TORT122	0
PRE	CHOR005	0
PRE	GEOM063	0
PRE	GEOM063	0
GNE	TORT122	0
GNE	TORT039	0
PRE	CHOR005	0
ART	TORT111	0
PRE	URAN009	0
PRE	URAN009	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
GNE	TORT039	0
GNE	TORT122	0
PRE	URAN009	0
PRE	CHOR005	0
GNE	TORT122	0
PRE	URAN009	0
PRE	URAN009	0
GNE	TORT039	0
PRE	GEOM063	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
ART	TORT111	0
PTE	TORT067	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT122	0
ART	TORT111	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
ART	TORT111	0
ART	TORT111	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
LEU	TORT039	0
PRE	URAN009	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
PRE	HYBL002	0
PRE	HYBL002	0
PRE	HYBL002	0
LEU	HYBL002	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	URAN011	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
GNE	TORT039	0
PTE	XXXX095	0
PTE	XXXX095	0
GNE	TORT008	0
PTE	TORT120	0
PRE	GEOM063	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
EUP	TORT040	0
PRE	URAN009	0
GNE	TORT040	0
PRE	URAN009	0
PRE	URAN009	0
PRE	PTER002	0
PRE	PTER002	0
PRE	PTER002	0
PTE	TORT008	0
PRE	PTER002	0
PRE	PTER002	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	URAN009	0
GNE	TORT039	0
GNE	TORT071	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
PTE	XXXX095	0
PTE	XXXX095	0
ART	TORT111	0
ART	TORT111	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	CHOR005	0
PTE	XXXX095	0
PTE	XXXX095	0
ART	TORT111	0
PTE	XXXX095	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT039	0
PRE	CHOR005	0
PRE	URAN011	0
GNE	TORT122	0
PTE	XXXX095	0
ART	TORT111	0
PRE	XXXX095	0
GNE	TORT039	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT039	0
PRE	URAN009	0
ART	TORT111	0
PRE	URAN011	0
PRE	CHOR005	0
ART	TORT111	0
PRE	CHOR005	0
PRE	CHOR005	0
ART	TORT111	0
PTE	XXXX095	0
GNE	TORT122	0
GNE	TORT122	0
ART	TORT111	0
PRE	URAN009	0
PTE	XXXX095	0
ART	TORT111	0
CAS	GEOM073	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT122	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
PTE	TORT008	0
GNE	TORT039	0
GNE	TORT039	0
DRA	TORT040	0
PTE	TORT131	0
GNE	TORT040	0
GNE	TORT039	0
ART	TORT111	0
PRE	URAN009	0
CAS	GEOM064	0
CAS	GEOM064	0
GNE	TORT039	0
GNE	TORT039	0
PRE	CHOR005	0
PRE	GEOM063	0
PRE	URAN009	0
PTE	XXXX095	0
PRE	TORT071	0
ART	TORT111	0
ART	TORT039	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PTE	NOCT017	0
DRA	GEOM067	0
DRA	GEOM067	0
GNE	TORT086	0
GNE	TORT039	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
LEU	NOCT046	0
GNE	TORT071	0
LEU	CRAM011	0
LEU	CRAM011	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
PTE	XXXX095	0
PTE	TORT131	0
PTE	XXXX095	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN011	0
PRE	URAN011	0
PTE	TORT131	0
PTE	XXXX095	0
PRE	CHOR005	0
GNE	TORT039	0
PRE	URAN009	0
GNE	TORT039	0
PTE	XXXX095	0
GNE	TORT039	0
GNE	TORT039	0
PTE	XXXX095	0
GNE	TORT122	0
GNE	TORT039	0
PTE	XXXX095	0
PTE	TORT131	0
ART	TORT111	0
PTE	XXXX095	0
ART	TORT111	0
PTE	TORT131	0
PRE	PTER002	0
PRE	PTER002	0
GNE	TORT040	0
PRE	PYRA013	0
GNE	TORT071	0
GNE	TORT071	0
CAS	GEOM064	0
CAS	GEOM064	0
PTE	TORT131	0
LEU	CRAM011	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT071	0
GNE	TORT071	0
DRA	TORT040	0
PTE	XXXX095	0
CAS	GEOM064	0
EUP	XXXX090	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	GEOM064	0
GNE	TORT071	0
GNE	TORT039	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
GNE	TORT039	0
DRA	TORT040	0
PTE	TORT095	0
PTE	TORT066	0
GNE	TORT039	0
GNE	XXXX090	0
PRE	PTER002	0
PTE	XXXX095	0
CAS	GEOM064	0
GNE	TORT039	0
PRE	TORT034	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
LEU	CRAM011	0
LEU	CRAM011	0
PRE	CRAM023	0
PRE	CRAM023	0
LEU	CRAM011	0
CAS	GEOM064	0
PRE	URAN009	0
GNE	TORT122	0
PRE	GEOM063	0
PRE	CRAM023	0
PTE	NOCT017	0
PRE	CRAM023	0
PRE	CRAM023	0
DRA	GEOM067	0
DRA	GEOM067	0
LEU	NOCT046	0
PTE	TORT131	0
CAS	GEOM074	0
GNE	LYMA038	0
PTE	LYMA037	0
PTE	CHOR009	0
PTE	TORT131	0
PTE	TORT131	0
PTE	TORT131	0
PTE	TORT131	0
PTE	TORT131	0
PTE	TORT131	0
PTE	TORT131	0
PTE	TORT131	0
PTE	TORT131	0
PTE	TORT131	0
PTE	TORT131	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN011	0
PRE	URAN009	0
GNE	TORT039	0
GNE	TORT039	0
CAS	GEOM064	0
EUP	TORT040	0
DRA	TORT131	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
CAS	TORT110	0
CAS	TORT110	0
PTE	XXXX095	0
PRE	URAN009	0
PRE	URAN009	0
GNE	TORT122	0
CAS	TORT110	0
PTE	XXXX095	0
PRE	URAN011	0
GNE	TORT122	0
PRE	CHOR005	0
PTE	XXXX095	0
PRE	CHOR005	0
CAS	TORT110	0
CAS	TORT110	0
PRE	URAN009	0
PTE	XXXX095	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
PTE	TORT044	0
EUP	TORT061	0
GNE	TORT040	0
PTE	TORT081	0
PRE	CRAM059	0
PTE	TORT044	0
PTE	TORT044	0
GNE	TORT040	0
CAS	GEOM064	0
PTE	TORT008	0
PRE	PTER002	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	GEOM064	0
GNE	TORT039	0
CAS	GEOM064	0
PTE	XXXX095	0
PRE	CHOR005	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	URAN009	0
PRE	URAN009	0
GNE	TORT122	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	TORT110	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN009	0
PRE	URAN009	0
PTE	XXXX095	0
CAS	GEOM064	0
CAS	TORT110	0
GNE	TORT039	0
CAS	TORT110	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
GNE	TORT040	0
PRE	CHOR005	0
PRE	URAN011	0
GNE	TORT040	0
CAS	TORT044	0
EUP	XXXX090	0
GNE	XXXX090	0
LEU	CRAM011	0
GNE	NOCT054	0
PTE	TORT040	0
GNE	TORT122	0
EUP	TORT040	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
PTE	GEOM015	0
PRE	CRAM056	0
PRE	URAN011	0
DRA	NOCT049	0
LEU	CRAM011	0
CAS	GEOM064	0
CAS	GEOM064	0
PTE	TORT131	0
CAS	GEOM064	0
CAS	GEOM064	0
PTE	XXXX095	0
PRE	GEOM063	0
CAS	GEOM064	0
CAS	TORT008	0
DRA	TORT040	0
PTE	XXXX095	0
CAS	GEOM064	0
EUP	TORT040	0
PTE	TORT044	0
DRA	TORT040	0
PTE	TORT022	0
PRE	CRAM023	0
CAS	GEOM064	0
ART	TORT111	0
PTE	TORT131	0
PTE	GEOM079	0
PTE	TORT044	0
PTE	XXXX095	0
PRE	GEOM063	0
PRE	GEOM063	0
PTE	XXXX095	0
CAS	TORT110	0
PTE	XXXX095	0
PTE	XXXX095	0
GNE	TORT040	0
PTE	TORT044	0
GNE	TORT040	0
CAS	GEOM064	0
CAS	TORT110	0
PTE	TORT067	0
PTE	GEOM015	0
PTE	LYMA039	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
GNE	TORT039	0
PTE	NOCT017	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
DRA	TORT040	0
PTE	NOCT017	0
PTE	NOCT017	0
PRE	GEOM063	0
PRE	GEOM063	0
PTE	TORT131	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
GNE	TORT122	0
GNE	TORT122	0
PRE	URAN009	0
DRA	TORT040	0
GNE	TORT040	0
PTE	LYMA071	0
PTE	XXXX095	0
PTE	LYMA039	0
GNE	TORT039	0
PRE	GEOM063	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
PTE	NOCT017	0
CAS	TORT110	0
PRE	HYBL002	0
PTE	NOCT048	0
EUP	XXXX090	0
DRA	TORT040	0
PTE	NOCT017	0
LEU	NOCT046	0
PTE	NOCT017	0
GNE	TORT122	0
GNE	TORT122	0
LEU	NOCT046	0
LEU	NOCT046	0
EUP	TORT040	0
DRA	TORT040	0
GNE	TORT066	0
PTE	TORT066	0
DRA	TORT040	0
PTE	TORT040	0
PTE	TORT066	0
PRE	CRAM056	0
GNE	TORT040	0
EUP	TORT090	0
EUP	TORT040	0
PTE	TORT022	0
CAS	GEOM064	0
ART	TORT111	0
GNE	TORT122	0
PRE	TORT122	0
GNE	TORT122	0
LEU	NOCT046	0
PRE	URAN009	0
PTE	XXXX095	0
GNE	NOCT054	0
LEU	NOCT046	0
PRE	PTER002	0
GNE	TORT039	0
GNE	TORT122	0
PRE	CRAM056	0
PRE	CHOR005	0
PRE	URAN009	0
LEU	NOCT046	0
PTE	TORT120	0
GNE	LYMA038	0
GNE	TORT039	0
LEU	NOCT046	0
LEU	NOCT046	0
DRA	TORT040	0
PRE	GEOM051	0
LEU	NOCT046	0
LEU	NOCT046	0
PRE	CHOR005	0
GNE	TORT122	0
LEU	CRAM011	0
PRE	CRAM010	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	GEOM063	0
GNE	TORT040	0
EUP	TORT040	0
GNE	TORT040	0
EUP	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
EUP	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
EUP	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
PRE	TORT040	0
GNE	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
PTE	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
GNE	TORT040	0
EUP	TORT040	0
DRA	TORT040	0
PTE	TORT022	0
PTE	TORT040	0
PTE	TORT022	0
DRA	TORT022	0
PTE	TORT022	0
PTE	TORT022	0
PTE	TORT022	0
GNE	TORT040	0
DRA	TORT040	0
DRA	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
EUP	TORT040	0
GNE	TORT040	0
DRA	TORT040	0
PTE	NOCT017	0
DRA	TORT040	0
PRE	TORT071	0
GNE	TORT071	0
PTE	TORT086	0
LEU	NOCT046	0
EUP	XXXX090	0
EUP	GEOM021	0
LEU	NOCT046	0
LEU	NOCT046	0
PRE	CRAM023	0
PTE	NOCT017	0
PTE	TORT086	0
GNE	TORT085	0
PTE	CRAM056	0
LEU	CRAM011	0
LEU	CRAM011	0
PTE	NOCT017	0
GNE	TORT040	0
PRE	CRAM056	0
CAS	GEOM073	0
PRE	CRAM023	0
PRE	HYBL002	0
CAS	GEOM074	0
GNE	TORT040	0
PRE	GEOM063	0
CAS	GEOM073	0
CAS	GEOM073	0
PRE	CRAM056	0
PRE	GEOM063	0
GNE	TORT039	0
CAS	GEOM076	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
PRE	PYRA013	0
PTE	TORT040	0
GNE	TORT040	0
CAS	GEOM064	0
PRE	URAN009	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
ART	TORT111	0
LEU	NOCT046	0
PRE	GEOM063	0
DRA	TORT040	0
EUP	XXXX090	0
PRE	GEOM069	0
EUP	TORT040	0
EUP	TORT040	0
GNE	Noct054	0
GNE	NOCT054	0
PRE	PYRA013	0
PTE	XXXX095	0
CAS	TORT110	0
PTE	XXXX095	0
CAS	TORT110	0
CAS	GEOM064	0
CAS	TORT110	0
CAS	GEOM064	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
CAS	TORT110	0
PTE	XXXX095	0
CAS	TORT110	0
CAS	TORT110	0
EUP	XXXX090	0
CAS	TORT110	0
CAS	TORT110	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	TORT110	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	GEOM064	0
PTE	TORT131	0
PTE	TORT120	0
PRE	PYRA013	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	URAN009	0
PTE	XXXX095	0
PRE	URAN009	0
PRE	PTER002	0
PRE	PYRA013	0
PRE	PYRA013	0
CAS	TORT110	0
CAS	TORT110	0
PTE	XXXX095	0
EUP	TORT040	0
CAS	TORT110	0
PRE	URAN009	0
PRE	URAN009	0
CAS	TORT110	0
CAS	GEOM064	0
PTE	XXXX095	0
CAS	TORT110	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	URAN011	0
PRE	URAN009	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	TORT110	0
PTE	XXXX095	0
PTE	TORT131	0
PRE	URAN009	0
CAS	GEOM073	0
PRE	URAN009	0
PRE	URAN009	0
PTE	XXXX095	0
PRE	URAN009	0
CAS	TORT110	0
PRE	URAN009	0
EUP	XXXX090	0
PTE	XXXX095	0
PRE	URAN009	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	TORT110	0
PRE	URAN009	0
PRE	URAN009	0
CAS	TORT066	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
CAS	TORT110	0
CAS	TORT110	0
PTE	TORT066	0
CAS	TORT110	0
CAS	TORT110	0
PTE	XXXX095	0
PRE	PYRA013	0
PTE	XXXX095	0
PTE	TORT044	0
PTE	TORT044	0
PRE	PYRA013	0
PRE	PYRA013	0
PTE	XXXX095	0
PTE	TORT120	0
PRE	CHOR005	0
CAS	GEOM064	0
CAS	TORT110	0
PTE	XXXX095	0
PTE	TORT066	0
EUP	GEOM082	0
LEU	CRAM011	0
LEU	CRAM011	0
LEU	CRAM011	0
PRE	CRAM023	0
PRE	CRAM056	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
GNE	NOCT054	0
DRA	TORT040	0
GNE	TORT122	0
GNE	TORT122	0
PTE	TORT040	0
DRA	TORT040	0
PTE	TORT040	0
DRA	TORT040	0
