"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"145" 144 716 214.58 28 30.76 34 37.83 42 42 0.957275750830022 0.978575480721444 1.29927886177883 1.12712102934487 1.73136448374003 1.41078735893041 6 2.83 8 3.32 9 3.59
"146" 145 711 207.6 27 30.31 34 37.09 41 41 0.957615111755851 0.980132077911297 1.2826096222377 1.12422688859466 1.73650769389292 1.4012074931269 6 2.77 7 3.21 9 3.48
"147" 146 706 202.33 27 29.75 33 36.27 40 40 0.959474451092861 0.98054359252915 1.28461110681446 1.12214761601777 1.69978580143381 1.39275807078748 6 2.72 7 3.15 9 3.36
"148" 147 701 198.06 26 29.2 33 35.44 39 39 0.965612119691527 0.980983355519839 1.24757551505597 1.11619015020323 1.70477714095902 1.38474107371889 6 2.67 7 3.11 9 3.29
"149" 148 696 192.82 25 28.6 32 34.59 38 38 0.965243593468945 0.981993695502865 1.24935407479057 1.11423805293726 1.70984019513257 1.37500887323903 6 2.62 7 3.03 9 3.24
"150" 149 691 187.65 25 28.02 31 33.76 37 37 0.965955076972874 0.982684713031715 1.25115837345041 1.11135711876943 1.65509822209539 1.36923823667184 6 2.56 7 2.93 9 3.13
"151" 150 686 181.64 24 27.43 30 32.97 36 36 0.964880745309271 0.983091961512667 1.25298897383999 1.10978673493547 1.65987299047801 1.35997723161285 6 2.56 7 2.9 9 3.08
"152" 151 681 176.33 23 26.83 29 32.14 35 35 0.963749644620535 0.983288114024146 1.25484645529256 1.1087054593514 1.66471787293379 1.35225572352314 5 2.46 7 2.76 9 2.99
"153" 152 675 172.34 23 26.24 28 31.32 34 34 0.965002373258656 0.984623421597679 1.25711175711739 1.10527811679242 1.61783682665184 1.34170989090471 6 2.4 7 2.71 9 2.92
"154" 153 669 166.78 23 25.57 27 30.52 33 33 0.96161872463967 0.985820042808278 1.2594176921588 1.10303977233915 1.59630118023245 1.33203578923462 5 2.36 7 2.68 8 2.85
"155" 154 663 162.5 23 24.98 27 29.7 32 32 0.971019059038357 0.986481474072239 1.23444354093478 1.09918611918512 1.57261077617496 1.32438804059879 5 2.34 7 2.65 8 2.84
"156" 155 656 157.9 23 24.35 27 28.91 31 31 0.981064841214088 0.989082162638439 1.20610208325878 1.08986121925335 1.52346470348785 1.31193351003592 5 2.26 6 2.56 8 2.73
"157" 156 649 152.17 23 23.65 26 27.99 30 30 0.9837985057048 0.989192779255876 1.20832506412598 1.08714303580964 1.47411841899233 1.30484984169503 5 2.18 6 2.44 8 2.61
"158" 157 642 148.16 22 22.97 25 27.15 29 29 0.983533345589154 0.989708676939843 1.21059652121146 1.08162841426156 1.47928793446421 1.29642533601145 5 2.14 6 2.41 8 2.53
"159" 158 634 143.37 21 22.31 24 26.25 28 28 0.983213153399289 0.989351831037904 1.21325389056429 1.07950511509637 1.48533573174451 1.29225491586467 5 2.05 6 2.33 8 2.43
"160" 159 625 138.56 20 21.66 24 25.35 27 27 0.993585230936015 0.989768992319888 1.16502774629538 1.07992028628813 1.49232456628164 1.27377413499249 5 1.95 6 2.24 8 2.34
"161" 160 616 133.71 20 21.05 24 24.46 26 26 1 0.99021151419613 1.13290199808876 1.07379596900933 1.46051307046312 1.2646946799845 5 1.92 6 2.16 7 2.29
"162" 161 606 129.1 19 20.41 24 23.57 25 25 1 0.991137475095869 1.08898669041251 1.07165540549388 1.46811229604832 1.24615881892621 5 1.85 6 2.09 7 2.2
"163" 162 596 123.62 19 19.69 23 22.68 24 24 1 0.992395241292783 1.09047975568789 1.06718167278822 1.42443174424097 1.24043879421678 5 1.77 6 2.01 7 2.07
"164" 163 586 120.87 18 19.2 22 21.82 23 23 1 0.993889928619506 1.0920237788225 1.06205527666728 1.43167460677068 1.21591673839956 5 1.73 6 1.95 7 2.01
"165" 164 575 116.19 18 18.6 21 20.93 22 22 1 0.99404166763436 1.09378423372171 1.06008853938944 1.3924224663545 1.19950415451746 4 1.69 6 1.82 7 1.9
"166" 165 564 111.85 18 17.87 20 20.04 21 21 0.994076863335431 0.99529734765743 1.09561335884749 1.05726863843995 1.35506577606942 1.19140729559892 4 1.59 5 1.74 6 1.82
"167" 166 551 106.68 17 17.13 19 19.13 20 20 0.993855992406168 0.995126815181841 1.09786920941921 1.05079746193877 1.36344300853567 1.17889314331776 4 1.53 5 1.67 6 1.72
"168" 167 537 100.26 17 16.45 18 18.21 19 19 0.991383686477508 0.996318462413735 1.100420734432 1.04592328242718 1.31157020382454 1.17017834330027 4 1.46 5 1.57 6 1.64
"169" 168 522 94.42 16 15.64 17 17.27 18 18 0.99096517399811 0.996064199875447 1.10330638772027 1.0460128336432 1.3205233706011 1.16818801410834 4 1.38 5 1.53 6 1.57
"170" 169 504 89.34 15 14.85 16 16.34 17 17 0.990414805028195 0.996643071964992 1.10699590156743 1.04635839690593 1.33197063383686 1.16130872070863 3 1.26 4 1.37 5 1.42
"171" 170 486 82.7 14 14.04 15 15.45 16 16 0.989779793052077 0.99717557311639 1.11095871273659 1.04067980205882 1.34426584249748 1.15916205860971 3 1.2 4 1.32 5 1.36
"172" 171 468 77.87 13 13.32 14 14.57 15 15 0.989045758011986 0.998520923585905 1.11522635553415 1.03489789833051 1.35750683643969 1.14608139646695 3 1.14 4 1.2 5 1.26
"173" 172 448 72.91 12 12.53 13 13.6 14 14 0.988160755918453 0.997958797057251 1.12037038926336 1.03613012999389 1.37346696306646 1.1304581079439 2 1.13 4 1.18 4 1.21
"174" 173 428 65.93 11 11.74 12 12.65 13 13 0.98715380989996 0.998231969400072 1.12599517380837 1.03639080073733 1.39091869031256 1.11605808954673 2 1.07 3 1.09 4 1.14
"175" 174 406 61.21 10 10.92 11 11.7 12 12 0.985837663841683 0.999022569512364 1.1328224984975 1.03339245557844 1.41210147648713 1.1107802030002 2 0.97 3 1.02 4 1.05
"176" 175 384 55.33 9 10.09 10 10.77 11 11 0.984249803678784 0.999730388702723 1.14043212080725 1.03265732538302 1.43571145691087 1.09792042691221 2 0.93 3 0.99 3 1.02
"177" 176 361 49.26 8 9.26 9 9.8 10 10 0.982185985566328 0.999892903167996 1.14937931963984 1.03332366121804 1.46347146663096 1.08260478779747 2 0.84 3 0.89 3 0.9
"178" 177 337 44.59 7 8.37 8 8.82 9 9 0.97951258333603 0.999889679220125 1.16001760946583 1.02936211818949 1.49647833665809 1.07403498352055 1 0.79 2 0.82 3 0.85
"179" 178 312 40.12 6 7.55 7 7.87 8 8 0.975773847388518 1 1.17283953330123 1.02509436105908 1.53626025465954 1.05474069241157 1 0.71 2 0.73 2 0.75
"180" 179 287 36.58 6 6.62 6 6.9 7 7 1 1 1.18789524177694 1.0175130759299 1.37970745870683 1.05998791660843 1 0.61 2 0.66 2 0.66
"181" 180 261 31.15 5 5.77 6 5.92 6 6 1 1 1 1.01701054635091 1.41753272279257 1.04094434445761 1 0.52 2 0.56 2 0.56
"182" 181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"183" 182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"184" 183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"185" 184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"186" 185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"187" 186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
