"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"67" 66 12247 5855.16 37 35.25 56 56 270 175.29 0.794434277985309 0.804358147500836 3.20800663276098 3.12269449594036 3.36988785590879 2.53301686930237 9 5.53 8 4.18 15 7.48
"68" 67 12215 5756.89 37 35.21 55 55 267 172.09 0.79496225042631 0.805342991926382 3.21073489063401 3.10858103964123 3.32039542374824 2.50159023306069 9 5.41 8 4.08 15 7.35
"69" 68 12183 5649.37 37 35.13 54 54 266 168.61 0.795839226021414 0.806496796963572 3.21654163088684 3.11242866652814 3.31669043893328 2.47149987742725 9 5.34 8 3.98 15 7.1
"70" 69 12149 5518.03 37 35.03 53 53 265 164.83 0.794889431291644 0.808197793519502 3.2227448093748 3.09079426376325 3.29999952014287 2.4431564339796 9 5.18 8 3.87 15 6.95
"71" 70 12114 5432.86 37 34.99 52 52 263 161.76 0.795628474732006 0.808751612766614 3.2265606948998 3.10055510738409 3.28875491192372 2.41758272006629 9 5.12 8 3.8 15 6.77
"72" 71 12078 5350.85 37 34.89 51 51 260 158.8 0.796620207672464 0.809333576986655 3.2316148586694 3.10437281490769 3.27754710678591 2.39514655903741 9 5.09 8 3.73 15 6.72
"73" 72 12039 5238.73 37 34.8 50 50 252 155.72 0.79910118924527 0.811835679790022 3.22305770201975 3.06462251042934 3.23277922485799 2.36808044047562 9 4.99 8 3.75 14 6.58
"74" 73 11992 5122.84 37 34.71 49 49 245 151.74 0.801555084605497 0.814345003246389 3.21615677638641 3.03501357984942 3.19631076851984 2.32896394068357 9 4.89 8 3.63 14 6.42
"75" 74 11943 4994.61 37 34.6 48 48 243 148.26 0.801156997492061 0.814990266686634 3.22316917040969 3.04802726099477 3.17379394741271 2.30175872350736 9 4.8 8 3.48 14 6.25
"76" 75 11888 4854.75 37 34.45 47 47 238 145.34 0.802403140833355 0.815886287997602 3.21895801027445 3.01941047436965 3.11595768714115 2.28517659232364 9 4.75 8 3.49 14 6.14
"77" 76 11833 4754.04 37 34.26 46 46 229 141.92 0.805089992712326 0.817003369056961 3.20917070186435 3.00863962950851 3.06998332314155 2.26114190337088 9 4.67 8 3.44 14 6.07
"78" 77 11776 4673.27 37 34.1 45 45 228 138.68 0.806183659935065 0.818019814978885 3.21986386847494 3.01202673439787 3.04745361828539 2.23371246919463 9 4.55 8 3.39 14 5.91
"79" 78 11717 4566.84 37 33.99 44 44 225 136.18 0.805914394697017 0.818829418390367 3.22750625785608 3.00506856448123 3.04330543357476 2.20577012854101 9 4.47 8 3.27 14 5.76
"80" 79 11656 4480.47 37 33.83 43 43 215 133.22 0.809458030372855 0.820029165227665 3.20481172015882 2.99014438943202 2.96422595703707 2.18153289855553 9 4.41 8 3.24 14 5.63
"81" 80 11595 4374.31 37 33.7 42 42 213 130.03 0.808233030694609 0.820592622018054 3.21527125865449 3.00012856328399 2.96458472753587 2.15800412453109 9 4.32 8 3.16 14 5.51
"82" 81 11529 4277.87 37 33.56 41 41 212 127.25 0.806927246666811 0.822857415590228 3.22795300928952 2.98683284105554 2.94343143617316 2.12715790559257 9 4.25 7 3.06 13 5.38
"83" 82 11458 4181.9 37 33.37 40 40 208 123.89 0.806645718764309 0.824835246541892 3.23719868761627 2.97460238401101 2.87304194769377 2.09570990257853 9 4.15 7 3.04 13 5.22
"84" 83 11382 4080.69 37 33.1 39 39 206 120.76 0.806855457509219 0.826628125359506 3.2467752770981 2.95891819593502 2.8622819368665 2.06703176896974 9 4.12 7 2.99 13 5.06
"85" 84 11306 3985.5 37 32.94 38 38 205 117.71 0.805900908063954 0.828141567480832 3.26187831274815 2.96502848101257 2.85225977908284 2.04150615035004 8 4.04 7 2.89 13 5
"86" 85 11225 3854.84 37 32.75 37 37 195 114.14 0.807355651554845 0.830135976489714 3.23388918828242 2.94125292909378 2.76370427287266 2.00463393055426 8 3.9 7 2.82 13 4.82
"87" 86 11142 3732.58 37 32.53 36 36 190 111.1 0.806721665103692 0.830365597577221 3.23768318149134 2.92489831787395 2.71411394510739 1.98831658951147 8 3.75 7 2.74 13 4.64
"88" 87 11057 3658.38 37 32.35 35 35 186 108.42 0.811379735707569 0.831964693006434 3.24864446117131 2.93635279735118 2.64452552360058 1.95773438741196 8 3.66 7 2.61 12 4.5
"89" 88 10966 3549.37 37 32.26 34 34 177 105.63 0.814115691315006 0.832445794535988 3.2474494478223 2.94126304160655 2.58333380233785 1.93343498251287 8 3.58 7 2.61 12 4.42
"90" 89 10865 3445.75 36 32.01 33 33 162 102.62 0.820294541071131 0.831562921829323 3.16392375196043 2.97008875139261 2.49666439068573 1.91640954448069 8 3.46 7 2.5 12 4.33
"91" 90 10764 3365.97 34 31.78 32 32 147 99.99 0.825913640420895 0.833491065612569 3.08838504847547 2.96888151998547 2.41835473185904 1.8925052435177 8 3.41 7 2.41 12 4.23
"92" 91 10662 3272.22 34 31.45 31 31 144 96.8 0.823751297379385 0.834383140521871 3.09817851531264 2.98819232820034 2.34383759686276 1.86766239236194 8 3.4 6 2.34 12 4.15
"93" 92 10556 3200.25 34 31.24 30 30 143 93.75 0.820334034259712 0.836879873153099 3.11924775769831 2.97577085010144 2.3329888171566 1.83359188062014 8 3.28 6 2.25 11 4.03
"94" 93 10448 3112.87 33 30.94 29 29 129 90.1 0.828582105666839 0.840927156839412 3.02913520248274 2.94735492051386 2.2480077414759 1.79439174794202 8 3.17 6 2.16 11 3.87
"95" 94 10339 3028.98 33 30.65 28 28 128 86.74 0.826304971985412 0.844876433713693 3.05052757476929 2.9483649187155 2.23129570842984 1.75418870446351 8 3.09 6 2.04 11 3.71
"96" 95 10226 2910.48 32 30.36 27 27 127 83.7 0.822747971789434 0.845579773514305 3.07318644587714 2.97386998576826 2.24490185111052 1.735346546414 8 3.03 6 1.97 11 3.57
"97" 96 10103 2810.5 32 30.11 26 26 123 80.8 0.833547795506868 0.847767645550644 3.06810711850111 2.99633424775582 2.10649063148701 1.71054996328389 8 3.01 6 1.94 11 3.48
"98" 97 9965 2689.59 32 29.72 25 25 121 78.02 0.836055031282499 0.848083933914356 3.08789285855789 3.00357460531245 1.99493635996497 1.6978054637479 8 2.9 6 1.84 10 3.42
"99" 98 9824 2585.69 32 29.45 24 24 117 74.93 0.846302172584051 0.850146263038256 3.07766636838283 3.0010825699399 1.88255773519268 1.67108476973059 8 2.79 6 1.77 10 3.32
"100" 99 9668 2423.5 32 28.97 23 23 116 71.5 0.842695966238267 0.848478357287481 3.11119098086398 3.01040359616643 1.89352998232331 1.66303261625817 8 2.69 5 1.77 10 3.26
"101" 100 9505 2331.56 31 28.62 22 22 115 68.67 0.837743799113524 0.850262519130331 3.14739551846322 3.01180550699627 1.90885301095232 1.63616927472159 7 2.58 5 1.66 9 3.12
"102" 101 9324 2248.45 31 28.28 21 21 111 65.86 0.85208125530905 0.852997462014797 3.17273755350532 3.02108775972681 1.81275704410785 1.6074464184165 8 2.48 5 1.54 9 3.01
"103" 102 9142 2115.13 31 27.7 20 20 107 62.81 0.86364176319958 0.853906183269069 3.19882867785273 3.02570720845229 1.74881576959098 1.57779197363212 8 2.33 5 1.43 9 2.81
"104" 103 8944 2032.5 31 27.15 19 19 104 59.41 0.865341788841116 0.857836962000594 3.24085443274286 3.03960539475448 1.72570586072271 1.53742048081521 7 2.28 5 1.35 9 2.71
"105" 104 8730 1929.44 31 26.53 18 18 94 56.02 0.888213605144743 0.859425128504483 3.16402602265162 3.05035480695771 1.56124847086849 1.5136592754411 7 2.18 4 1.22 8 2.57
"106" 105 8494 1816.09 31 25.99 17 17 92 52.73 0.883513051632631 0.862262279768603 3.22276052101655 3.01732097544045 1.57063016918658 1.48277123397106 7 2.08 4 1.15 8 2.48
"107" 106 8254 1676.12 30 25.29 16 16 80 49 0.914912586476671 0.867674892572343 3.03711299142574 3.01023950063016 1.4032387125888 1.44453911994477 7 1.94 4 1.02 7 2.32
"108" 107 8007 1563.94 29 24.63 15 15 79 45.91 0.90863772911308 0.873083546843201 3.0999538692679 2.92916743574038 1.41567782361783 1.40907675273362 6 1.8 4 0.97 7 2.14
"109" 108 7757 1448.29 29 23.79 14 14 78 42.76 0.904822057823682 0.87159563855627 3.16763318695734 2.91280824270011 1.41807172844695 1.39510963454224 6 1.71 3 0.89 7 2.03
"110" 109 7471 1361.56 29 23.05 13 13 77 40.16 0.897587841111322 0.869043256771073 3.25061312156714 2.97539907524517 1.42848530193283 1.38431313588247 6 1.61 3 0.8 6 1.9
"111" 110 7174 1243.95 29 22.3 12 12 71 37.27 0.905782404748836 0.872479945427747 3.29704194232506 3.00001884173459 1.38659056946757 1.36148221891768 5 1.53 3 0.77 6 1.87
"112" 111 6867 1161.54 29 21.32 11 11 61 34.45 0.943572534566613 0.878459376037529 3.117641526755 2.94102119190945 1.22262460663893 1.33817333294798 5 1.48 3 0.73 5 1.76
"113" 112 6552 1038.11 29 20.11 10 10 55 31.23 0.944742920596984 0.882688850873426 3.19613745220017 2.9294528984205 1.2162771775053 1.31381595744955 5 1.36 2 0.68 5 1.66
"114" 113 6209 934.54 29 19.22 9 9 54 28.72 0.931206222180966 0.887572876605103 3.31745733400153 2.9196521056757 1.21313138009065 1.28365304351658 4 1.21 2 0.59 4 1.48
"115" 114 5794 835.92 24 17.91 8 8 49 25.9 0.924935737064548 0.888693486655087 3.37268585601384 2.94707175771926 1.22839708991765 1.25613579026675 4 1.15 2 0.57 4 1.38
"116" 115 5348 747.37 24 16.64 7 7 48 23.16 0.924552301506086 0.886885105788904 3.57055756352734 2.97494889322599 1.20644964583579 1.23728872969152 3 1.09 1 0.49 3 1.33
"117" 116 4882 674 24 15.14 6 6 37 19.89 0.977266922507802 0.903078902765807 3.52463952673048 2.87031063160938 1.05287167607433 1.19620004083504 3 0.95 1 0.44 3 1.19
"118" 117 4398 563.71 21 13.18 5 5 33 16.39 0.96929557373092 0.911287816130853 3.67981078857367 2.81821015032949 1.05624258595086 1.15019837849309 2 0.85 1 0.3 2 0.97
"119" 118 3893 416.62 20 11.21 4 4 32 12.89 0.962389866845127 0.936137996861108 4.0274358716021 2.82757433554737 1.06353837477829 1.10305690008916 2 0.79 1 0.19 2 0.86
"120" 119 3311 320.66 18 8.82 3 3 27 9.68 0.953961061981883 0.931911717775204 4.50806126009555 2.77895798589474 1.05439298602153 1.07465966983705 1 0.57 1 0.09 1 0.62
"121" 120 2709 205.82 12 5.81 2 2 12 6.14 1 NA 4.65453377441868 2.66712228728526 1 1.04827751638559 1 0.51 0 0 1 0.55
"122" 121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"123" 122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
