"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"59" 580 376 376 9 19.97 10 23.43 11 25.84 0.983725268331546 0.994071656598994 1.14342003827123 1.12067447389605 1.44498191344089 1.43343543913327 2 2.94 3 4.03 3 4.68
"60" 590 366 366 9 19.56 10 22.89 11 25.07 0.982778008118978 0.994347525945827 1.14733861855187 1.11655256171574 1.45713988921797 1.42809471790551 2 2.88 3 3.97 3 4.52
"61" 600 356 356 8 19.23 9 22.4 10 24.38 0.98177357964676 0.9940131581217 1.15147734379209 1.1131279768731 1.46998089734207 1.42378507178732 2 2.72 3 3.88 3 4.31
"62" 610 346 346 8 18.86 9 21.85 10 23.64 0.980840150367352 0.994543673739289 1.15585530170515 1.10975635879376 1.48356416027103 1.41938352067033 2 2.5 3 3.81 3 4.19
"63" 620 336 336 7 18.49 8 21.22 9 22.87 0.979409882308369 0.995107424269491 1.16049385235114 1.10633645288689 1.49795595075528 1.41599790129185 1 2.36 2 3.68 3 4.03
"64" 630 326 326 7 18.19 8 20.68 9 22.22 0.978311519317326 0.994659506757154 1.16541697665639 1.10388290689344 1.51323067317109 1.4130261833126 1 2.25 2 3.55 2 3.91
"65" 640 316 316 7 17.83 8 20.05 9 21.48 0.976665044075665 0.995490607955382 1.17065169110754 1.1024478118084 1.52947215017018 1.40989686002871 1 2.1 2 3.41 2 3.81
"66" 650 306 306 6 17.53 7 19.65 8 21 0.968553023772381 0.995757361693308 1.17622854375811 1.10068226768905 1.51721905790003 1.40965505743609 1 2.05 2 3.23 2 3.63
"67" 660 296 296 6 17.28 7 19.28 8 20.53 1 0.995484797422922 1.18218221077697 1.09733000489824 1.46622647781396 1.40946233565284 1 2.03 2 3.13 2 3.41
"68" 670 286 286 6 17.07 6 18.91 7 20.12 1 0.99589086761181 1.18472109781484 1.09530681860046 1.38103510716385 1.41001287490874 1 2 2 3.05 2 3.28
"69" 680 276 276 6 16.67 6 18.3 7 19.48 1 0.996478530574428 1.14166248795611 1.09274558440745 1.39484072698863 1.41171712869395 1 1.99 2 3 2 3.11
"70" 690 266 266 6 16.19 6 17.69 7 18.8 1 0.996527125282957 1.06576337467832 1.09091212096848 1.40968436334158 1.4133991737046 1 1.97 2 2.98 2 3.03
"71" 700 256 256 5 15.82 6 17.2 6 18.29 1 0.996251993726566 1 1.08838442249105 1.42568765878461 1.41707690395993 1 1.85 2 2.84 2 2.86
"72" 710 246 246 5 15.41 6 16.71 6 17.77 1 0.99671378671672 1 1.08587012052368 1.44299203515797 1.42101294941934 1 1.72 2 2.72 2 2.72
"73" 720 236 236 5 14.81 6 16.05 6 17.07 1 0.996700802585115 1 1.08278557022097 1.46176288410534 1.42583182421587 1 1.59 2 2.58 2 2.59
"74" 730 226 226 4 14.4 5 15.62 5 16.62 1 0.996967128515938 1 1.08047047392457 1.4821948701277 1.43176589511427 1 1.38 1 2.37 1 2.39
"75" 740 216 216 4 13.9 5 15.03 5 16 1 0.997297064585134 1 1.07762486146187 1.50451870670769 1.43595556605753 0 1.2 1 2.22 1 2.22
"76" 750 206 206 4 13.44 5 14.55 5 15.5 1 0.997435127404639 1 1.07384135036056 1.52900990606243 1.44201298121987 0 1.08 1 2.1 1 2.1
"77" 760 196 196 3 12.73 4 13.84 4 14.74 1 0.997864532922492 1 1.07021143816798 1.55600020739215 1.44842561392622 0 1.03 1 2.04 1 2.04
"78" 770 186 186 3 12.21 4 13.31 4 14.19 1 0.99856736021096 1 1.06577433216348 1.58589269166054 1.45500134683734 0 1.01 1 1.99 1 1.99
"79" 780 176 176 3 11.54 4 12.6 4 13.44 1 0.998605511865219 1 1.06080353976972 1.61918204914126 1.46155123092762 0 1.01 1 1.99 1 1.99
"80" 790 166 166 2 10.75 3 11.77 3 12.55 1 0.998919778259387 1 1.05564946616585 1.6564821725835 1.46630084718039 0 1 1 1.92 1 1.92
"81" 800 156 156 2 9.97 3 11.02 3 11.72 1 0.999313810342677 1 1.04869134449518 1.60796717146688 1.47533433905438 0 0.98 1 1.78 1 1.79
"82" 810 146 146 2 9.36 3 10.39 3 11.04 1 0.999130258054389 1 1.04318519797219 1.53216784727179 1.48198518875355 0 0.93 1 1.55 1 1.55
"83" 820 136 136 2 8.57 3 9.67 3 10.18 1 0.999201877031102 1 1.03539974710651 1.41597861732263 1.48962789942578 0 0.83 1 1.36 1 1.36
"84" 830 126 126 2 7.69 3 8.81 3 9.22 1 0.999733653525161 1 1.02692344192492 1.23780136626167 1.49849615465746 0 0.64 1 1.22 1 1.22
"85" 840 116 116 2 6.87 2 7.98 2 8.29 1 1 1 1.02069168296729 1 1.50492459754764 0 0.45 0 1.09 0 1.09
"86" 850 106 106 2 5.99 2 7.06 2 7.3 1 1 1 1.01303364313209 1 1.513686972592 0 0.27 0 1.03 0 1.03
"87" 860 96 96 2 5.28 2 6.39 2 6.52 1 1 1 1.0084232019194 1 1.52100305442692 0 0.16 0 1 0 1
"88" 870 86 86 2 4.58 2 5.65 2 5.73 1 1 1 1.00504718596598 1 1.52817939536449 0 0.12 0 1 0 1
"89" 880 76 76 2 3.84 2 4.88 2 4.9 1 1 1 1.00231596276869 1 1.52584335899946 0 0.08 0 0.93 0 0.93
"90" 890 66 66 2 3.22 2 4.25 2 4.27 1 1 1 1.00171807415895 1 1.51679945227652 0 0.04 0 0.84 0 0.84
"91" 900 56 56 1 2.68 1 3.65 1 3.66 NA 1 1 1.00047672227224 1 1.49432017634023 0 0.05 0 0.65 0 0.65
"92" 910 46 46 1 2.26 1 3.16 1 3.16 NA 1 1 1 1 1.4538095133622 0 0.08 0 0.58 0 0.58
"93" 920 36 36 1 2.16 1 2.9 1 2.9 NA 1 1 1 1 1.37826807784876 0 0.07 0 0.39 0 0.39
